,PID,M_ID,nature,traffic,food,info,facility,kind,total,loc_code,money,age,age_group,money_group,label_group,a_c,all
7066,1508702,303169,3,5,4,4,4,4,5,931210,20000,36,3,1,7,경기 이천시,9
7067,1508902,302022,3,3,4,3,3,3,4,931210,40000,37,3,1,7,경기 이천시,9
7068,1044803,120821,4,5,4,5,5,4,4,931210,42222,16,1,1,1,경기 이천시,9
7069,1098502,119099,4,4,4,4,4,4,4,931210,250000,46,4,3,12,경기 이천시,9
7070,1176701,110908,3,3,4,3,3,3,3,931210,400000,52,4,3,12,경기 이천시,9
7071,1516002,105640,4,4,4,4,4,4,4,931210,400000,53,4,3,12,경기 이천시,9
7072,1516002,900246,4,4,4,4,4,4,4,931210,400000,53,4,3,12,경기 이천시,9
7073,1534301,106079,4,4,4,4,4,4,4,931210,200000,47,4,3,12,경기 이천시,9
7074,1534301,106081,4,4,4,4,4,4,4,931210,200000,47,4,3,12,경기 이천시,9
7075,1133202,300514,5,5,4,4,4,4,5,931210,17000,58,4,1,10,경기 이천시,9
7076,1133202,301050,5,5,4,4,4,4,5,931210,46000,58,4,1,10,경기 이천시,9
7077,1153201,104504,3,4,3,3,3,3,4,931210,5500,49,4,1,10,경기 이천시,9
7078,1134103,105444,4,4,4,4,4,4,3,931210,70000,19,1,2,2,경기 이천시,9
7079,1134103,900236,4,4,4,4,4,4,3,931210,70000,19,1,2,2,경기 이천시,9
7080,1183504,109857,4,4,4,4,4,4,4,931210,50000,17,1,2,2,경기 이천시,9
