,PID,M_ID,nature,traffic,food,info,facility,kind,total,loc_code,money,age,age_group,money_group,label_group,a_c,all
9471,1209803,106790,4,4,4,4,4,4,3,934060,25000,20,2,1,4,충남 논산시,3
9472,1209804,106790,4,4,4,4,4,4,3,934060,25000,17,1,1,1,충남 논산시,3
9473,1214101,113257,3,3,4,4,4,4,3,934060,12900,88,6,1,16,충남 논산시,3
9474,1214101,113258,3,3,4,4,4,4,3,934060,12900,88,6,1,16,충남 논산시,3
9475,1214101,113260,4,3,4,4,4,4,4,934060,12900,88,6,1,16,충남 논산시,3
9476,1214101,113261,4,4,4,4,4,4,4,934060,12900,88,6,1,16,충남 논산시,3
9477,1214201,113327,4,4,4,4,4,4,4,934060,10000,82,6,1,16,충남 논산시,3
9478,1215203,113438,4,4,4,4,3,3,4,934060,108700,21,2,3,6,충남 논산시,3
9479,1522604,115151,3,3,3,4,4,3,3,934060,66667,22,2,2,5,충남 논산시,3
9480,1006401,123619,3,4,3,3,3,3,3,925050,22500,70,5,1,13,대전 대덕구,3
9481,1006402,123619,3,4,3,3,3,3,3,925050,22500,68,5,1,13,대전 대덕구,3
9482,1074801,106421,5,5,4,4,4,5,4,925050,20000,74,5,1,13,대전 대덕구,3
9483,1074802,106421,5,5,4,4,4,5,4,925050,20000,70,5,1,13,대전 대덕구,3
9484,1118801,113975,3,3,4,3,3,4,4,925050,10000,69,5,1,13,대전 대덕구,3
9485,1118801,113976,3,4,4,3,3,3,3,925050,10000,69,5,1,13,대전 대덕구,3
9486,1118801,113978,3,4,3,4,4,4,4,925050,1250,69,5,1,13,대전 대덕구,3
9487,1118801,113983,3,3,4,3,3,3,3,925050,10000,69,5,1,13,대전 대덕구,3
9488,1118801,113981,3,4,4,3,3,3,3,925050,10000,69,5,1,13,대전 대덕구,3
9489,1118801,113985,3,3,4,4,4,4,4,925050,10000,69,5,1,13,대전 대덕구,3
9490,1171802,123743,5,4,4,4,4,3,4,925050,25000,69,5,1,13,대전 대덕구,3
9491,1178801,117672,5,3,4,4,4,4,4,925050,40000,75,5,1,13,대전 대덕구,3
9492,1204301,100167,3,4,4,3,3,3,3,925050,16667,72,5,1,13,대전 대덕구,3
9493,1204302,100167,3,4,4,3,3,3,3,925050,16667,64,5,1,13,대전 대덕구,3
9494,1006403,110777,3,3,3,3,3,3,3,925050,10000,38,3,1,7,대전 대덕구,3
9495,1006403,123616,3,5,3,3,3,3,3,925050,25000,38,3,1,7,대전 대덕구,3
9496,1006403,123617,3,3,3,3,3,3,3,925050,25000,38,3,1,7,대전 대덕구,3
9497,1006403,123619,3,4,3,3,3,3,3,925050,22500,38,3,1,7,대전 대덕구,3
9498,1006405,110777,3,3,3,3,3,3,3,925050,10000,33,3,1,7,대전 대덕구,3
9499,1006405,123616,3,5,3,3,3,3,3,925050,25000,33,3,1,7,대전 대덕구,3
9500,1006405,123617,3,3,3,3,3,3,3,925050,25000,33,3,1,7,대전 대덕구,3
9501,1006405,123619,3,4,3,3,3,3,3,925050,22500,33,3,1,7,대전 대덕구,3
9502,1050402,120117,4,4,4,3,3,4,4,925050,25000,44,3,1,7,대전 대덕구,3
9503,1050401,120117,4,4,4,3,3,4,4,925050,25000,50,4,1,10,대전 대덕구,3
9504,1121402,107764,4,4,4,4,4,4,4,925050,20000,58,4,1,10,대전 대덕구,3
9505,1146302,118177,4,4,4,3,3,4,4,925050,35000,48,4,1,10,대전 대덕구,3
9506,1098702,108233,4,4,4,3,4,4,4,925050,220000,44,3,3,9,대전 대덕구,3
9507,1107001,110422,4,4,3,4,4,3,4,925050,70000,68,5,2,14,대전 대덕구,3
9508,1214301,105907,4,4,4,3,4,3,3,925050,50000,65,5,2,14,대전 대덕구,3
9509,1118801,100213,3,3,3,4,4,4,3,925050,320000,69,5,3,15,대전 대덕구,3
9510,1204303,100167,3,4,4,3,3,3,3,925050,16667,95,6,1,16,대전 대덕구,3
9511,1311901,301926,3,4,4,4,4,4,3,925050,50000,31,3,2,8,대전 대덕구,3
9512,1006501,110862,4,3,3,4,4,3,3,934310,30000,84,6,1,16,충남 금산군,6
9513,1116801,113334,3,3,4,4,4,4,3,934310,30000,80,6,1,16,충남 금산군,6
9514,1205101,102964,4,4,5,4,4,4,3,934310,10000,83,6,1,16,충남 금산군,6
9515,1014203,123765,5,4,4,4,4,4,4,934310,35000,76,5,1,13,충남 금산군,6
9516,1068601,102753,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9517,1068601,102754,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9518,1068601,102755,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9519,1068601,102765,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9520,1068601,102767,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9521,1068601,102768,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9522,1068601,112045,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9523,1068601,112046,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9524,1068601,112050,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9525,1068601,112047,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9526,1068601,112048,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9527,1068601,112049,4,4,4,4,4,4,4,934310,40000,66,5,1,13,충남 금산군,6
9528,1116301,117858,4,4,4,4,4,4,4,934310,37500,79,5,1,13,충남 금산군,6
9529,1116302,117858,4,4,4,4,4,4,4,934310,37500,74,5,1,13,충남 금산군,6
9530,1116903,118688,4,4,4,4,3,3,4,934310,25000,74,5,1,13,충남 금산군,6
9531,1116904,118688,4,4,4,4,3,3,4,934310,25000,72,5,1,13,충남 금산군,6
9532,1118401,105821,4,4,4,4,4,4,3,934310,10000,72,5,1,13,충남 금산군,6
9533,1118402,105821,4,4,4,4,4,4,3,934310,10000,66,5,1,13,충남 금산군,6
9534,1217403,119616,5,4,4,4,4,4,4,934310,40000,75,5,1,13,충남 금산군,6
9535,1233301,115371,5,5,4,4,4,5,5,934310,25000,63,5,1,13,충남 금산군,6
9536,1068802,102747,4,4,4,4,4,4,4,934310,120000,81,6,3,18,충남 금산군,6
9537,1068802,112052,4,4,4,4,4,4,4,934310,180000,81,6,3,18,충남 금산군,6
9538,1116301,117864,4,4,4,4,4,4,4,934310,51500,79,5,2,14,충남 금산군,6
9539,1116302,117864,4,4,4,4,4,4,4,934310,51500,74,5,2,14,충남 금산군,6
9540,1119101,102194,4,4,3,4,3,3,3,934310,52667,70,5,2,14,충남 금산군,6
9541,1119102,102194,4,4,3,4,3,3,3,934310,52667,67,5,2,14,충남 금산군,6
9542,1124301,113134,4,4,4,4,4,4,4,934310,70000,79,5,2,14,충남 금산군,6
9543,1202701,105803,5,5,5,4,4,4,4,934310,60000,73,5,2,14,충남 금산군,6
9544,1535401,109925,4,4,5,4,4,4,4,934310,75000,68,5,2,14,충남 금산군,6
9545,1116901,118688,4,4,4,4,3,3,4,934310,25000,44,3,1,7,충남 금산군,6
9546,1116902,118688,4,4,4,4,3,3,4,934310,25000,41,3,1,7,충남 금산군,6
9547,1133204,300782,4,4,4,4,3,4,4,934310,25000,31,3,1,7,충남 금산군,6
9548,1311901,300782,4,4,4,4,3,4,4,934310,25000,31,3,1,7,충남 금산군,6
9549,1536402,109547,4,5,4,4,4,3,4,934310,33333,43,3,1,7,충남 금산군,6
9550,1116901,118693,3,4,4,4,4,3,3,934310,50000,44,3,2,8,충남 금산군,6
9551,1116902,104806,4,4,5,4,4,4,4,934310,50000,41,3,2,8,충남 금산군,6
9552,1119104,102194,4,4,3,4,3,3,3,934310,52667,40,3,2,8,충남 금산군,6
9553,1116905,118688,4,4,4,4,3,3,4,934310,25000,17,1,1,1,충남 금산군,6
9554,1116906,118688,4,4,4,4,3,3,4,934310,25000,16,1,1,1,충남 금산군,6
9555,1536403,109547,4,5,4,4,4,3,4,934310,33333,16,1,1,1,충남 금산군,6
9556,1120002,115120,3,4,4,4,3,3,4,934310,100000,40,3,3,9,충남 금산군,6
9557,1121802,116709,3,4,4,4,4,4,4,934310,50000,49,4,2,11,충남 금산군,6
9558,1133202,300760,4,4,4,4,4,4,3,934310,12500,58,4,1,10,충남 금산군,6
9559,1217401,119616,5,4,4,4,4,4,4,934310,40000,46,4,1,10,충남 금산군,6
9560,1536401,109547,4,5,4,4,4,3,4,934310,33333,49,4,1,10,충남 금산군,6
9561,1133203,300760,4,4,4,4,4,4,3,934310,12500,28,2,1,4,충남 금산군,6
9562,1217402,119616,5,4,4,4,4,4,4,934310,40000,28,2,1,4,충남 금산군,6
9563,1535401,109916,4,4,5,4,4,4,4,934310,100000,68,5,3,15,충남 금산군,6
9564,1006601,110809,5,4,4,4,4,4,3,937420,75000,71,5,2,14,경북 울진군,6
9565,1010801,107033,5,4,4,3,3,4,4,937420,50000,76,5,2,14,경북 울진군,6
9566,1010802,107033,5,4,4,3,3,4,4,937420,50000,68,5,2,14,경북 울진군,6
9567,1072602,120487,4,4,4,4,4,5,4,937420,50000,62,5,2,14,경북 울진군,6
9568,1081102,103059,4,4,4,3,4,4,4,937420,50000,65,5,2,14,경북 울진군,6
9569,1089102,103013,4,3,4,4,4,4,4,937420,60000,78,5,2,14,경북 울진군,6
9570,1089102,900124,4,3,4,4,4,4,4,937420,60000,78,5,2,14,경북 울진군,6
9571,1090803,113818,4,4,4,4,4,4,4,937420,75000,62,5,2,14,경북 울진군,6
9572,1109401,108280,4,4,4,5,5,4,4,937420,83333,67,5,2,14,경북 울진군,6
9573,1109402,108280,4,4,4,5,5,4,4,937420,83333,65,5,2,14,경북 울진군,6
9574,1228901,106086,5,4,3,4,4,4,4,937420,66667,74,5,2,14,경북 울진군,6
9575,1242401,100495,4,5,4,4,5,5,4,937420,50000,69,5,2,14,경북 울진군,6
9576,1242402,100495,4,5,4,4,5,5,4,937420,50000,63,5,2,14,경북 울진군,6
9577,1242402,114345,4,5,4,4,5,4,5,937420,75000,63,5,2,14,경북 울진군,6
9578,1251501,108005,3,4,4,4,4,4,4,937420,50000,62,5,2,14,경북 울진군,6
9579,1251502,108005,3,4,4,4,4,4,4,937420,50000,63,5,2,14,경북 울진군,6
9580,1010803,107033,5,4,4,3,3,4,4,937420,50000,45,3,2,8,경북 울진군,6
9581,1086602,113180,4,4,4,4,4,4,4,937420,50000,31,3,2,8,경북 울진군,6
9582,1180206,117356,5,5,4,5,5,5,4,937420,75000,30,3,2,8,경북 울진군,6
9583,1242603,114355,4,5,3,4,4,4,5,937420,50000,31,3,2,8,경북 울진군,6
9584,1242803,114369,5,4,3,4,4,4,5,937420,77500,35,3,2,8,경북 울진군,6
9585,1271202,102647,4,3,3,4,3,3,4,937420,55000,45,3,2,8,경북 울진군,6
9586,1309501,114369,5,4,3,4,4,4,5,937420,77500,39,3,2,8,경북 울진군,6
9587,1036403,110252,5,4,4,4,4,4,4,937420,166667,37,3,3,9,경북 울진군,6
9588,1244001,114440,5,5,4,4,4,3,5,937420,120000,43,3,3,9,경북 울진군,6
9589,1244002,114440,5,5,4,4,4,3,5,937420,120000,39,3,3,9,경북 울진군,6
9590,1066901,100613,4,4,4,4,4,4,4,937420,40000,85,6,1,16,경북 울진군,6
9591,1073401,117843,4,4,4,4,4,4,4,937420,100000,47,4,3,12,경북 울진군,6
9592,1075201,114607,4,3,4,2,3,2,4,937420,325667,54,4,3,12,경북 울진군,6
9593,1093502,108494,4,4,4,4,4,4,4,937420,125000,57,4,3,12,경북 울진군,6
9594,1193601,112364,4,4,4,3,4,4,4,937420,130000,55,4,3,12,경북 울진군,6
9595,1193602,112364,4,4,4,3,4,4,4,937420,130000,53,4,3,12,경북 울진군,6
9596,1275601,103194,4,4,4,3,3,3,4,937420,100000,57,4,3,12,경북 울진군,6
9597,1275602,103194,4,4,4,3,3,3,4,937420,100000,54,4,3,12,경북 울진군,6
9598,1275901,103256,4,4,4,4,4,4,4,937420,100000,53,4,3,12,경북 울진군,6
9599,1275902,103256,4,4,4,4,4,4,4,937420,100000,49,4,3,12,경북 울진군,6
9600,1081101,103048,4,3,4,4,4,4,4,937420,46667,68,5,1,13,경북 울진군,6
9601,1081101,112168,4,4,4,4,4,4,4,937420,41667,68,5,1,13,경북 울진군,6
9602,1081102,103048,4,3,4,4,4,4,4,937420,46667,65,5,1,13,경북 울진군,6
9603,1081102,112168,4,4,4,4,4,4,4,937420,41667,65,5,1,13,경북 울진군,6
9604,1089602,112162,4,3,4,4,4,4,4,937420,33333,68,5,1,13,경북 울진군,6
9605,1209201,103411,4,4,3,3,4,4,4,937420,30000,69,5,1,13,경북 울진군,6
9606,1259501,104312,4,4,4,3,4,4,4,937420,20000,65,5,1,13,경북 울진군,6
9607,1259502,104312,4,4,4,3,4,4,4,937420,20000,62,5,1,13,경북 울진군,6
9608,1086701,113204,4,4,4,4,4,4,4,937420,25000,47,4,1,10,경북 울진군,6
9609,1518703,114043,4,4,4,3,3,4,4,937420,30000,52,4,1,10,경북 울진군,6
9610,1086702,113204,4,4,4,4,4,4,4,937420,25000,39,3,1,7,경북 울진군,6
9611,1090602,113409,5,4,4,4,4,4,4,937420,70000,53,4,2,11,경북 울진군,6
9612,1090804,113818,4,4,4,4,4,4,4,937420,75000,59,4,2,11,경북 울진군,6
9613,1271201,102647,4,3,3,4,3,3,4,937420,55000,53,4,2,11,경북 울진군,6
9614,1093501,108494,4,4,4,4,4,4,4,937420,125000,61,5,3,15,경북 울진군,6
9615,1269301,112242,4,4,3,3,4,4,4,937420,100000,69,5,3,15,경북 울진군,6
9616,1269302,112242,4,4,3,3,4,4,4,937420,100000,65,5,3,15,경북 울진군,6
9617,1275501,108477,4,4,4,4,4,4,4,937420,100000,62,5,3,15,경북 울진군,6
9618,1275502,108477,4,4,4,4,4,4,4,937420,100000,60,5,3,15,경북 울진군,6
9619,1519101,112669,4,3,4,5,4,4,4,937420,200000,66,5,3,15,경북 울진군,6
9620,1256301,100979,5,4,4,4,4,4,4,937420,80000,81,6,2,17,경북 울진군,6
9621,1006801,123577,3,3,3,3,3,3,4,931250,0,58,4,1,10,경기 광주시,9
9622,1133502,117890,4,4,3,4,4,3,4,931250,30000,50,4,1,10,경기 광주시,9
9623,1151902,122690,5,3,2,3,4,4,4,931250,40000,47,4,1,10,경기 광주시,9
9624,1183802,303319,4,4,4,4,4,3,4,931250,0,59,4,1,10,경기 광주시,9
9625,1221701,108712,5,5,4,4,4,4,4,931250,15000,56,4,1,10,경기 광주시,9
9626,1523502,303715,5,5,4,5,5,5,5,931250,18667,58,4,1,10,경기 광주시,9
9627,1524302,302986,5,4,4,4,4,4,4,931250,35000,48,4,1,10,경기 광주시,9
9628,1011302,120366,3,3,3,3,3,3,3,931250,60000,49,4,2,11,경기 광주시,9
9629,1027901,101465,4,4,3,3,4,4,4,931250,50000,33,3,2,8,경기 광주시,9
9630,1027902,101465,4,4,3,3,4,4,4,931250,50000,35,3,2,8,경기 광주시,9
9631,1039301,104267,4,4,3,4,3,4,3,931250,15000,87,6,1,16,경기 광주시,9
9632,1134401,114560,4,3,4,3,3,4,4,931250,20000,81,6,1,16,경기 광주시,9
9633,1051103,102129,4,4,5,4,4,3,5,931250,100000,37,3,3,9,경기 광주시,9
9634,1141103,114087,4,3,4,4,4,4,4,931250,150000,32,3,3,9,경기 광주시,9
9635,1508902,301157,4,3,3,4,4,4,4,931250,100000,37,3,3,9,경기 광주시,9
9636,1052401,104062,4,4,4,4,4,4,4,931250,40000,70,5,1,13,경기 광주시,9
9637,1057802,122354,5,4,4,4,4,4,4,931250,10000,62,5,1,13,경기 광주시,9
9638,1172701,121373,4,4,4,4,4,4,3,931250,10000,78,5,1,13,경기 광주시,9
9639,1172702,121373,4,4,4,4,4,4,3,931250,10000,72,5,1,13,경기 광주시,9
9640,1182801,106195,4,4,4,4,3,3,4,931250,30000,74,5,1,13,경기 광주시,9
9641,1186202,107140,4,4,4,4,4,4,4,931250,30000,68,5,1,13,경기 광주시,9
9642,1527401,108135,4,4,4,4,4,4,5,931250,25000,73,5,1,13,경기 광주시,9
9643,1527402,108135,4,4,4,4,4,4,5,931250,25000,67,5,1,13,경기 광주시,9
9644,1527402,108163,4,4,4,4,4,4,4,931250,30000,67,5,1,13,경기 광주시,9
9645,1527402,108160,5,4,4,4,4,4,4,931250,30000,67,5,1,13,경기 광주시,9
9646,1093401,108998,4,4,4,3,4,4,4,931250,50000,62,5,2,14,경기 광주시,9
9647,1093401,120970,4,4,4,4,4,4,4,931250,50000,62,5,2,14,경기 광주시,9
9648,1146203,300405,4,4,4,4,4,4,5,931250,30000,27,2,1,4,경기 광주시,9
9649,1523504,303715,5,5,4,5,5,5,5,931250,18667,28,2,1,4,경기 광주시,9
9650,1149601,122347,5,5,4,5,5,5,5,931250,10000,42,3,1,7,경기 광주시,9
9651,1149602,122347,5,5,4,5,5,5,5,931250,10000,38,3,1,7,경기 광주시,9
9652,1199301,303540,5,4,3,3,4,4,5,931250,47000,41,3,1,7,경기 광주시,9
9653,1199302,303540,5,4,3,3,4,4,5,931250,47000,41,3,1,7,경기 광주시,9
9654,1208401,300824,5,4,4,4,4,4,4,931250,33333,39,3,1,7,경기 광주시,9
9655,1208402,300824,5,4,4,4,4,4,4,931250,33333,38,3,1,7,경기 광주시,9
9656,1523503,303715,5,5,4,5,5,5,5,931250,18667,34,3,1,7,경기 광주시,9
9657,1153703,115871,5,4,4,4,4,4,5,931250,100000,29,2,3,6,경기 광주시,9
9658,1208403,300824,5,4,4,4,4,4,4,931250,33333,15,1,1,1,경기 광주시,9
9659,1533102,105622,4,4,5,4,4,4,4,931250,100000,49,4,3,12,경기 광주시,9
9660,1006801,123579,5,5,4,3,3,3,5,932050,70000,58,4,2,11,강원 태백시,9
9661,1188201,110213,5,4,4,3,4,3,4,932050,87500,49,4,2,11,강원 태백시,9
9662,1243601,114421,4,4,4,4,5,3,5,932050,60000,47,4,2,11,강원 태백시,9
9663,1035801,110770,4,4,4,4,4,4,4,932050,50000,41,3,2,8,강원 태백시,9
9664,1035801,122774,4,4,4,4,4,4,4,932050,62500,41,3,2,8,강원 태백시,9
9665,1035802,110770,4,4,4,4,4,4,4,932050,50000,39,3,2,8,강원 태백시,9
9666,1035802,122774,4,4,4,4,4,4,4,932050,62500,39,3,2,8,강원 태백시,9
9667,1051005,103980,4,4,4,4,4,4,3,932050,70000,40,3,2,8,강원 태백시,9
9668,1188202,110213,5,4,4,3,4,3,4,932050,87500,45,3,2,8,강원 태백시,9
9669,1243602,114421,4,4,4,4,5,3,5,932050,60000,43,3,2,8,강원 태백시,9
9670,1040102,102463,4,5,4,4,3,4,4,932050,2000,71,5,1,13,강원 태백시,9
9671,1050901,118516,5,5,5,4,4,4,5,932050,22500,65,5,1,13,강원 태백시,9
9672,1159901,122719,4,3,4,4,4,4,4,932050,35000,78,5,1,13,강원 태백시,9
9673,1244302,100825,4,4,4,4,4,4,5,932050,40000,67,5,1,13,강원 태백시,9
9674,1253701,108182,4,4,3,4,4,4,4,932050,33333,69,5,1,13,강원 태백시,9
9675,1253702,108182,4,4,3,4,4,4,4,932050,33333,67,5,1,13,강원 태백시,9
9676,1523501,300719,5,5,5,4,5,5,4,932050,30000,61,5,1,13,강원 태백시,9
9677,1050903,118516,5,5,5,4,4,4,5,932050,22500,41,3,1,7,강원 태백시,9
9678,1088801,115189,4,4,3,3,4,3,4,932050,100000,51,4,3,12,강원 태백시,9
9679,1088802,115189,4,4,3,3,4,3,4,932050,100000,49,4,3,12,강원 태백시,9
9680,1235202,108806,4,4,4,4,4,4,4,932050,133333,51,4,3,12,강원 태백시,9
9681,1098901,121382,4,4,4,3,4,4,4,932050,83333,63,5,2,14,강원 태백시,9
9682,1098902,121382,4,4,4,3,4,4,4,932050,83333,63,5,2,14,강원 태백시,9
9683,1159901,107806,5,3,4,4,3,4,4,932050,50000,78,5,2,14,강원 태백시,9
9684,1249701,102379,4,3,3,4,3,3,4,932050,62500,71,5,2,14,강원 태백시,9
9685,1249702,102379,4,3,3,4,3,3,4,932050,62500,64,5,2,14,강원 태백시,9
9686,1098901,121394,4,4,4,4,4,4,5,932050,122500,63,5,3,15,강원 태백시,9
9687,1098902,121394,4,4,4,4,4,4,5,932050,122500,63,5,3,15,강원 태백시,9
9688,1149202,118556,4,4,4,4,4,4,4,932050,250000,74,5,3,15,강원 태백시,9
9689,1134604,120636,4,4,4,4,4,4,4,932050,25000,20,2,1,4,강원 태백시,9
9690,1149701,102309,5,4,5,5,5,4,5,932050,25000,53,4,1,10,강원 태백시,9
9691,1149702,102309,5,4,5,5,5,4,5,932050,25000,47,4,1,10,강원 태백시,9
9692,1152102,122504,4,3,4,4,4,4,4,932050,15000,53,4,1,10,강원 태백시,9
9693,1253703,108182,4,4,3,4,4,4,4,932050,33333,89,6,1,16,강원 태백시,9
9694,1007201,100745,4,4,3,3,3,4,4,932360,0,76,5,1,13,강원 철원군,6
9695,1172501,120042,4,4,4,3,4,3,4,932360,30000,79,5,1,13,강원 철원군,6
9696,1172502,120042,4,4,4,3,4,3,4,932360,30000,76,5,1,13,강원 철원군,6
9697,1180001,117461,4,4,4,4,4,4,4,932360,12500,65,5,1,13,강원 철원군,6
9698,1180002,117461,4,4,4,4,4,4,4,932360,12500,63,5,1,13,강원 철원군,6
9699,1128902,114719,3,4,3,3,3,3,4,932360,170000,53,4,3,12,강원 철원군,6
9700,1148101,109650,4,4,3,4,4,5,4,932360,150000,46,4,3,12,강원 철원군,6
9701,1133203,303699,4,4,4,4,4,4,4,932360,50000,28,2,2,5,강원 철원군,6
9702,1146203,301349,5,4,4,4,4,4,4,932360,50000,27,2,2,5,강원 철원군,6
9703,1145801,302335,4,4,4,4,4,4,4,932360,75000,53,4,2,11,강원 철원군,6
9704,1145801,302351,4,4,4,4,4,4,4,932360,75000,53,4,2,11,강원 철원군,6
9705,1145802,302335,4,4,4,4,4,4,4,932360,75000,52,4,2,11,강원 철원군,6
9706,1145801,302347,4,4,4,4,4,4,4,932360,0,53,4,1,10,강원 철원군,6
9707,1145801,302349,4,4,4,4,4,4,3,932360,0,53,4,1,10,강원 철원군,6
9708,1145802,302347,4,4,4,4,4,4,4,932360,0,52,4,1,10,강원 철원군,6
9709,1145802,302349,4,4,4,4,4,4,3,932360,0,52,4,1,10,강원 철원군,6
9710,1146201,301314,5,4,4,4,4,4,4,932360,20000,51,4,1,10,강원 철원군,6
9711,1147401,117067,3,4,3,3,3,4,4,932360,30000,56,4,1,10,강원 철원군,6
9712,1147402,109879,4,4,3,3,3,4,3,932360,30000,55,4,1,10,강원 철원군,6
9713,1147402,117067,3,4,3,3,3,4,4,932360,30000,55,4,1,10,강원 철원군,6
9714,1166802,302494,4,4,4,4,4,4,4,932360,26667,55,4,1,10,강원 철원군,6
9715,1527201,300277,4,4,3,4,4,3,4,932360,60000,42,3,2,8,강원 철원군,6
9716,1527202,300277,4,4,3,4,4,3,4,932360,60000,42,3,2,8,강원 철원군,6
9717,1527201,300317,4,4,4,4,4,4,4,932360,15000,42,3,1,7,강원 철원군,6
9718,1527202,300317,4,4,4,4,4,4,4,932360,15000,42,3,1,7,강원 철원군,6
9719,1007201,100746,4,4,3,4,3,4,3,932400,0,76,5,1,13,강원 고성군,6
9720,1018301,110398,4,4,4,4,4,4,4,932400,20000,73,5,1,13,강원 고성군,6
9721,1018302,110398,4,4,4,4,4,4,4,932400,20000,69,5,1,13,강원 고성군,6
9722,1031101,115146,4,5,4,5,4,4,4,932400,40000,68,5,1,13,강원 고성군,6
9723,1031102,115146,4,5,4,5,4,4,4,932400,40000,60,5,1,13,강원 고성군,6
9724,1181701,119634,4,4,4,4,4,4,4,932400,12500,62,5,1,13,강원 고성군,6
9725,1181702,119634,4,4,4,4,4,4,4,932400,12500,60,5,1,13,강원 고성군,6
9726,1197701,115414,5,5,4,4,4,4,3,932400,25000,75,5,1,13,강원 고성군,6
9727,1197702,115414,5,5,4,4,4,4,3,932400,25000,62,5,1,13,강원 고성군,6
9728,1208501,100333,5,5,4,4,5,5,4,932400,5000,65,5,1,13,강원 고성군,6
9729,1509401,118574,5,4,4,4,5,5,4,932400,32653,60,5,1,13,강원 고성군,6
9730,1509402,118574,5,4,4,4,5,5,4,932400,32653,60,5,1,13,강원 고성군,6
9731,1535402,118605,4,3,4,4,4,4,4,932400,43333,63,5,1,13,강원 고성군,6
9732,1010101,119161,4,4,4,4,4,4,4,932400,217500,46,4,3,12,강원 고성군,6
9733,1133301,121614,5,3,4,5,5,4,4,932400,112500,46,4,3,12,강원 고성군,6
9734,1145801,302342,4,4,4,4,4,4,4,932400,200000,53,4,3,12,강원 고성군,6
9735,1149701,102308,4,3,4,4,4,4,3,932400,359478,53,4,3,12,강원 고성군,6
9736,1149702,102308,4,3,4,4,4,4,3,932400,359478,47,4,3,12,강원 고성군,6
9737,1171302,108017,4,4,4,4,4,4,4,932400,170000,46,4,3,12,강원 고성군,6
9738,1276902,117153,5,5,5,4,4,4,5,932400,100000,58,4,3,12,강원 고성군,6
9739,1528602,303455,3,3,3,3,3,3,3,932400,100000,55,4,3,12,강원 고성군,6
9740,1010102,119161,4,4,4,4,4,4,4,932400,217500,42,3,3,9,강원 고성군,6
9741,1133302,121614,5,3,4,5,5,4,4,932400,112500,42,3,3,9,강원 고성군,6
9742,1149602,102722,5,5,4,3,3,4,5,932400,117300,38,3,3,9,강원 고성군,6
9743,1169503,122630,4,4,4,4,4,4,4,932400,100000,36,3,3,9,강원 고성군,6
9744,1311001,122630,4,4,4,4,4,4,4,932400,100000,34,3,3,9,강원 고성군,6
9745,1504301,120952,4,5,4,5,5,4,4,932400,100000,31,3,3,9,강원 고성군,6
9746,1504701,118593,4,5,4,5,5,4,4,932400,100000,34,3,3,9,강원 고성군,6
9747,1505003,118583,4,4,5,4,4,4,4,932400,250000,38,3,3,9,강원 고성군,6
9748,1505901,116795,5,4,4,4,4,4,4,932400,145000,39,3,3,9,강원 고성군,6
9749,1505902,116795,5,4,4,4,4,4,4,932400,145000,32,3,3,9,강원 고성군,6
9750,1534101,120087,4,4,4,4,4,4,4,932400,116667,38,3,3,9,강원 고성군,6
9751,1534102,120087,4,4,4,4,4,4,4,932400,116667,37,3,3,9,강원 고성군,6
9752,1015301,120499,5,3,4,4,3,4,4,932400,44444,47,4,1,10,강원 고성군,6
9753,1031801,116092,4,5,5,4,5,5,4,932400,44444,52,4,1,10,강원 고성군,6
9754,1033101,120843,4,5,4,5,5,4,4,932400,44444,55,4,1,10,강원 고성군,6
9755,1033102,120843,4,5,4,5,5,4,4,932400,44444,52,4,1,10,강원 고성군,6
9756,1015302,120499,5,3,4,4,3,4,4,932400,44444,43,3,1,7,강원 고성군,6
9757,1031103,115146,4,5,4,5,4,4,4,932400,40000,37,3,1,7,강원 고성군,6
9758,1031104,115146,4,5,4,5,4,4,4,932400,40000,34,3,1,7,강원 고성군,6
9759,1015304,120499,5,3,4,4,3,4,4,932400,44444,16,1,1,1,강원 고성군,6
9760,1015401,103507,5,4,4,3,3,3,5,932400,116667,85,6,3,18,강원 고성군,6
9761,1015402,103507,5,4,4,3,3,3,5,932400,116667,71,5,3,15,강원 고성군,6
9762,1528601,303455,3,3,3,3,3,3,3,932400,100000,60,5,3,15,강원 고성군,6
9763,1016501,117140,4,4,4,4,4,4,4,932400,62500,45,3,2,8,강원 고성군,6
9764,1016502,117140,4,4,4,4,4,4,4,932400,62500,42,3,2,8,강원 고성군,6
9765,1031303,115158,4,5,4,5,4,4,4,932400,62222,34,3,2,8,강원 고성군,6
9766,1032601,118093,4,5,4,4,5,4,4,932400,75000,42,3,2,8,강원 고성군,6
